SEXO,ADH,PD,CSAT,AHT,email_identifier,MOTIVO BAJA,ESTADO
M,0.0,0.0,4.272727,586.053763,616,MALA PRAXIS,0
M,0.97056,18.479863,4.273921,0.0,615,CONTRATADO,1
M,0.962846,49.330413,4.376589,0.0,615,CONTRATADO,1
M,0.995508,17.041979,4.385524,0.0,615,CONTRATADO,1
M,0.988492,16.731787,4.17871,0.0,615,CONTRATADO,1
M,0.975037,3.49811,2.95122,0.0,613,CONTRATADO,1
M,0.989581,3.634775,3.878378,0.0,613,CONTRATADO,1
F,0.0,2.303639,0.0,0.0,617,CONTRATADO,1
F,0.989796,3.579568,2.732143,0.0,617,CONTRATADO,1
F,0.857383,3.798133,3.162791,0.0,617,CONTRATADO,1
F,0.993517,0.0,3.4,0.0,618,NO ESPECIFICADO,0
M,0.795461,2.899946,4.033333,529.149733,616,MALA PRAXIS,0
F,0.985961,7.511779,3.447205,0.0,619,CONTRATADO,1
F,0.99838,10.164047,3.195122,0.0,619,CONTRATADO,1
F,0.956026,11.425592,3.310502,0.0,619,CONTRATADO,1
F,0.900489,0.0,2.933333,0.0,618,NO ESPECIFICADO,0
F,0.7675,0.0,3.0,0.0,618,NO ESPECIFICADO,0
M,0.0,0.0,0.0,0.0,620,CONTRATADO,1
M,1.0,0.0,3.316456,0.0,620,CONTRATADO,1
M,1.0,4.100373,3.622047,0.0,620,CONTRATADO,1
M,0.984792,14.538052,3.694444,0.0,621,CONTRATADO,1
M,0.994952,10.357893,3.848958,0.0,621,CONTRATADO,1
M,0.93073,10.840649,3.909722,0.0,621,CONTRATADO,1
M,0.949396,10.052862,3.641711,0.0,621,CONTRATADO,1
M,0.787032,11.317669,3.318182,0.0,621,CONTRATADO,1
M,0.986709,87.68379,3.682171,0.0,620,CONTRATADO,1
M,0.993943,3065.867274,3.62,0.0,620,CONTRATADO,1
M,0.987604,5.61581,3.900826,0.0,620,CONTRATADO,1
M,0.976965,4.921356,3.765766,0.0,620,CONTRATADO,1
M,0.0,0.988196,0.0,0.0,622,CONTRATADO,1
M,0.999698,6.771174,3.698113,0.0,622,CONTRATADO,1
M,0.998424,671.120916,3.909091,0.0,622,CONTRATADO,1
M,0.999241,7.080976,3.528736,0.0,622,CONTRATADO,1
M,0.922825,8.034675,4.055215,0.0,622,CONTRATADO,1
F,0.0,0.0,3.0,0.0,623,NO ESPECIFICADO,0
F,0.976081,2.73739,3.404762,0.0,623,NO ESPECIFICADO,0
F,0.954282,3.034818,1.923077,0.0,623,NO ESPECIFICADO,0
F,0.899575,3.53402,3.8,0.0,623,NO ESPECIFICADO,0
F,0.933767,1.948419,2.0,0.0,623,NO ESPECIFICADO,0
F,0.924246,5.399062,2.333333,0.0,623,NO ESPECIFICADO,0
F,0.958202,0.0,4.042553,0.0,624,CONTRATADO,1
F,0.950759,0.0,3.310345,0.0,624,CONTRATADO,1
F,0.946812,0.0,2.94,0.0,624,CONTRATADO,1
F,0.93413,129.491229,3.452381,0.0,624,CONTRATADO,1
F,0.955833,71.596768,3.071429,0.0,624,CONTRATADO,1
F,0.889076,19.335207,4.1,0.0,624,CONTRATADO,1
F,0.817912,2.386475,4.428571,0.0,624,CONTRATADO,1
F,0.0,0.0,5.0,0.0,625,CONTRATADO,1
F,0.999778,0.0,3.310924,0.0,625,CONTRATADO,1
F,0.944876,147.065784,3.106796,0.0,625,CONTRATADO,1
F,0.825323,3.902611,3.890909,0.0,625,CONTRATADO,1
F,0.668755,3.702905,3.59375,0.0,625,CONTRATADO,1
F,0.648813,4.010968,3.756757,0.0,625,CONTRATADO,1
F,0.713629,2.983703,2.894737,0.0,625,CONTRATADO,1
M,0.843981,0.0,4.435484,0.0,626,NO ESPECIFICADO,0
M,0.929106,0.0,4.795455,0.0,626,NO ESPECIFICADO,0
F,0.469699,54.864215,4.388889,0.0,627,NO ESPECIFICADO,0
F,0.804203,5.841888,4.428571,0.0,624,CONTRATADO,1
F,0.0,0.0,3.6,0.0,628,CONTRATADO,1
F,0.868784,2.303825,3.871429,0.0,628,CONTRATADO,1
M,0.937055,16.445308,4.22792,0.0,615,CONTRATADO,1
M,0.969199,13.930044,4.325985,0.0,615,CONTRATADO,1
M,0.0,0.0,4.289655,0.0,629,CONTRATADO,1
M,0.224954,1.020408,3.0,652.571429,616,MALA PRAXIS,0
M,0.789877,2.356287,3.482759,727.349206,616,MALA PRAXIS,0
M,0.056429,0.0,3.666667,1063.290323,630,RENUNCIA VOLUNTARIA,0
F,0.0,0.0,3.625,816.821429,631,RENUNCIA VOLUNTARIA,0
M,0.970773,11.71336,3.43913,0.0,632,CONTRATADO,1
M,1.0,13.606786,2.940024,0.0,632,CONTRATADO,1
M,0.993289,10.381681,2.853659,0.0,632,CONTRATADO,1
F,0.838241,4.054054,4.095238,823.818182,633,CONTRATADO,1
F,0.912833,7.726569,4.173333,754.846591,633,CONTRATADO,1
F,0.993328,49.805945,3.818182,0.0,628,CONTRATADO,1
F,0.99329,4.274767,4.158416,0.0,628,CONTRATADO,1
F,0.999786,3.917637,3.956522,0.0,628,CONTRATADO,1
F,0.998623,4.98381,3.897436,0.0,628,CONTRATADO,1
F,0.0,0.0,0.0,0.0,634,NO ESPECIFICADO,0
F,0.996496,0.0,3.631579,0.0,634,NO ESPECIFICADO,0
F,0.958961,0.0,3.921569,0.0,634,NO ESPECIFICADO,0
M,0.991935,13.386986,4.189024,0.0,629,CONTRATADO,1
M,0.993392,14.793161,4.305306,0.0,629,CONTRATADO,1
M,0.980504,13.24981,4.351524,0.0,629,CONTRATADO,1
M,0.978246,13.525059,4.323687,0.0,629,CONTRATADO,1
F,0.529009,2.165186,3.542857,730.686046,635,DESVINCULACIÓN/AUSENTISMO,0
F,0.0,0.0,4.176471,766.462963,636,RENUNCIA VOLUNTARIA,0
F,0.388034,2.295293,3.130435,483.464286,636,RENUNCIA VOLUNTARIA,0
F,0.980417,11.193474,3.676856,0.0,637,CONTRATADO,1
F,0.992269,14.292097,3.121827,0.0,637,CONTRATADO,1
F,0.964808,12.529512,2.861244,0.0,637,CONTRATADO,1
F,0.979766,3.405624,3.052632,0.0,634,NO ESPECIFICADO,0
F,0.962281,78.190486,3.75,0.0,634,NO ESPECIFICADO,0
F,0.983157,2.972183,3.240741,0.0,634,NO ESPECIFICADO,0
F,0.92143,2.524879,3.608696,0.0,634,NO ESPECIFICADO,0
F,0.626019,3.692585,1.75,0.0,634,NO ESPECIFICADO,0
M,0.0,2.280474,0.0,0.0,638,CONTRATADO,1
M,0.998566,4.519303,3.469697,0.0,638,CONTRATADO,1
M,0.94535,3.397144,3.173077,0.0,638,CONTRATADO,1
F,0.0,0.0,5.0,0.0,639,CONTRATADO,1
F,0.983278,0.0,3.057971,0.0,639,CONTRATADO,1
F,0.854254,71.070125,3.638889,0.0,639,CONTRATADO,1
F,0.998586,15.568502,3.208791,0.0,639,CONTRATADO,1
F,0.994079,4.872402,3.196429,0.0,639,CONTRATADO,1
F,0.978235,4.652096,3.272727,0.0,639,CONTRATADO,1
F,0.992775,5.295058,3.545455,0.0,639,CONTRATADO,1
F,0.994972,0.0,1.7,0.0,640,NO ESPECIFICADO,0
F,0.999458,0.0,2.460674,0.0,640,NO ESPECIFICADO,0
F,0.915556,0.0,2.181818,0.0,640,NO ESPECIFICADO,0
F,0.890319,3.900638,2.917647,0.0,640,NO ESPECIFICADO,0
F,0.961761,3.475659,3.137931,0.0,640,NO ESPECIFICADO,0
F,0.977882,1.785758,2.982456,0.0,640,NO ESPECIFICADO,0
F,0.994055,4.283472,4.714286,0.0,640,NO ESPECIFICADO,0
F,0.891318,5.391186,3.619565,0.0,640,NO ESPECIFICADO,0
M,0.973019,15.337025,4.284533,0.0,629,CONTRATADO,1
M,0.944535,13.806546,4.258799,0.0,629,CONTRATADO,1
M,0.980206,0.0,3.741935,0.0,641,CONTRATADO,1
M,0.997981,0.0,3.741935,0.0,641,CONTRATADO,1
M,0.935712,2.57654,3.517241,0.0,641,CONTRATADO,1
M,0.889155,68.1216,4.136364,0.0,641,CONTRATADO,1
M,0.917454,3.161919,3.478261,0.0,641,CONTRATADO,1
M,0.897149,2.537649,3.6875,0.0,641,CONTRATADO,1
M,0.758753,2.95669,2.714286,0.0,641,CONTRATADO,1
M,0.0,0.0,4.119205,0.0,642,CONTRATADO,1
F,0.999193,0.0,3.553191,0.0,643,CONTRATADO,1
F,0.999683,0.0,4.019802,0.0,643,CONTRATADO,1
F,0.985963,0.0,3.66087,0.0,643,CONTRATADO,1
M,0.999907,18.274019,4.24613,0.0,642,CONTRATADO,1
M,0.985457,17.642623,4.273196,0.0,642,CONTRATADO,1
M,0.986871,22.895764,4.291399,0.0,642,CONTRATADO,1
M,0.994657,14.586703,4.202413,0.0,642,CONTRATADO,1
M,0.929051,13.535285,4.306213,0.0,642,CONTRATADO,1
M,0.99964,12.747856,4.380661,0.0,642,CONTRATADO,1
F,0.0,4.407528,0.0,0.0,644,NO ESPECIFICADO,0
F,0.952986,10.486635,4.209983,0.0,644,NO ESPECIFICADO,0
M,0.926709,0.0,4.400826,173.7575,645,CONTRATADO,1
M,0.837549,3.74619,4.323077,219.552113,645,CONTRATADO,1
M,0.961139,3.32696,4.271062,177.067232,645,CONTRATADO,1
M,0.86491,4.4585,4.270468,197.299857,645,CONTRATADO,1
M,0.381986,3.720108,3.689024,246.228395,645,CONTRATADO,1
M,0.728167,3.631547,3.931818,265.672897,645,CONTRATADO,1
M,0.849259,3.662985,3.846154,265.254546,645,CONTRATADO,1
M,0.937089,2.655437,4.202128,416.369384,645,CONTRATADO,1
F,0.0,1.722088,5.0,0.0,646,CONTRATADO,1
F,0.999249,1.679309,4.321429,0.0,646,CONTRATADO,1
F,0.999588,1.43213,4.770833,0.0,646,CONTRATADO,1
F,1.0,2.035766,4.779221,0.0,646,CONTRATADO,1
F,0.999982,2.014197,4.738095,0.0,646,CONTRATADO,1
F,0.963327,13.474144,4.254473,0.0,647,NO ESPECIFICADO,0
F,0.974076,4.664153,3.714286,0.0,643,CONTRATADO,1
F,0.959738,3.704297,3.771429,0.0,643,CONTRATADO,1
F,0.952748,15.173859,4.225657,0.0,647,NO ESPECIFICADO,0
F,0.952756,12.282393,4.111888,0.0,647,NO ESPECIFICADO,0
F,0.88766,11.019842,4.270833,0.0,647,NO ESPECIFICADO,0
F,0.977618,14.471477,4.275556,0.0,647,NO ESPECIFICADO,0
F,0.960863,14.043575,4.198738,0.0,647,NO ESPECIFICADO,0
F,0.915439,4.691398,3.055556,0.0,643,CONTRATADO,1
F,0.849695,4.086537,3.434783,0.0,643,CONTRATADO,1
F,0.61325,3.317594,5.0,0.0,643,CONTRATADO,1
F,0.783269,0.0,3.709677,0.0,121,NO ESPECIFICADO,0
F,0.485041,0.0,2.111111,0.0,121,NO ESPECIFICADO,0
F,0.328727,0.0,3.0,0.0,121,NO ESPECIFICADO,0
